Market,Route,Period,Date,Amount,Currency
Carbon,ICE_EUA,JAN-2025,12/22/2023,85.54,USD
Carbon,ICE_EUA,MAR-2025,12/22/2023,86.44,USD
Carbon,ICE_EUA,APR-2025,12/22/2023,86.44,USD
Carbon,ICE_EUA,JUN-2025,12/22/2023,87.12,USD
Carbon,ICE_EUA,AUG-2025,12/22/2023,87.47,USD
Carbon,ICE_EUA,SEP-2025,12/22/2023,87.61,USD
Carbon,ICE_EUA,OCT-2025,12/22/2023,87.61,USD
Carbon,ICE_EUA,DEC-2025,12/22/2023,88.31,USD
Carbon,ICE_EUA,JAN-2026,12/22/2023,88.31,USD
Carbon,ICE_EUA,MAR-2026,12/22/2023,89.34,USD
Carbon,ICE_EUA,APR-2026,12/22/2023,89.34,USD
Carbon,ICE_EUA,MAY-2026,12/22/2023,89.34,USD
Carbon,ICE_EUA,JUN-2026,12/22/2023,89.34,USD
Carbon,ICE_EUA,AUG-2026,12/22/2023,90.29,USD
Carbon,ICE_EUA,SEP-2026,12/22/2023,90.29,USD
Carbon,ICE_EUA,OCT-2026,12/22/2023,90.29,USD
Carbon,ICE_EUA,DEC-2026,12/22/2023,91.26,USD
Carbon,ICE_EUA,DEC-2027,12/22/2023,94.33,USD
Carbon,ICE_EUA,DEC-2028,12/22/2023,97.41,USD
Carbon,ICE_EUA,DEC-2029,12/22/2023,100.48,USD
Carbon,ICE_EUA,DEC-2030,12/22/2023,103.56,USD
Carbon,ICE_EUA,DEC-2031,12/22/2023,103.56,USD
Carbon,ICE_EUA,JAN-2024,12/25/2023,83.95,USD
Carbon,ICE_EUA,FEB-2024,12/25/2023,84.22,USD
Carbon,ICE_EUA,MAR-2024,12/25/2023,84.48,USD
Carbon,ICE_EUA,APR-2024,12/25/2023,84.48,USD
Carbon,ICE_EUA,JUN-2024,12/25/2023,85.77,USD
Carbon,ICE_EUA,AUG-2024,12/25/2023,86.10,USD
Carbon,ICE_EUA,SEP-2024,12/25/2023,86.41,USD
Carbon,ICE_EUA,OCT-2024,12/25/2023,86.41,USD
Carbon,ICE_EUA,DEC-2024,12/25/2023,86.97,USD
Carbon,ICE_EUA,JAN-2025,12/25/2023,86.97,USD
Carbon,ICE_EUA,MAR-2025,12/25/2023,87.84,USD
Carbon,ICE_EUA,APR-2025,12/25/2023,87.84,USD
Carbon,ICE_EUA,JUN-2025,12/25/2023,88.53,USD
Carbon,ICE_EUA,AUG-2025,12/25/2023,88.88,USD
Carbon,ICE_EUA,SEP-2025,12/25/2023,89.02,USD
Carbon,ICE_EUA,OCT-2025,12/25/2023,89.02,USD
Carbon,ICE_EUA,DEC-2025,12/25/2023,89.72,USD
Carbon,ICE_EUA,JAN-2026,12/25/2023,89.72,USD
Carbon,ICE_EUA,MAR-2026,12/25/2023,90.72,USD
Carbon,ICE_EUA,APR-2026,12/25/2023,90.72,USD
Carbon,ICE_EUA,MAY-2026,12/25/2023,90.72,USD
Carbon,ICE_EUA,JUN-2026,12/25/2023,90.72,USD
Carbon,ICE_EUA,AUG-2026,12/25/2023,91.68,USD
Carbon,ICE_EUA,SEP-2026,12/25/2023,91.68,USD
Carbon,ICE_EUA,OCT-2026,12/25/2023,91.68,USD
Carbon,ICE_EUA,DEC-2026,12/25/2023,92.64,USD
Carbon,ICE_EUA,DEC-2027,12/25/2023,95.72,USD
Carbon,ICE_EUA,DEC-2028,12/25/2023,98.81,USD
Carbon,ICE_EUA,DEC-2029,12/25/2023,101.90,USD
Carbon,ICE_EUA,DEC-2030,12/25/2023,104.98,USD
Carbon,ICE_EUA,DEC-2031,12/25/2023,104.98,USD
Carbon,ICE_EUA,JAN-2024,12/26/2023,83.95,USD
Carbon,ICE_EUA,FEB-2024,12/26/2023,84.22,USD
Carbon,ICE_EUA,MAR-2024,12/26/2023,84.48,USD
Carbon,ICE_EUA,APR-2024,12/26/2023,84.48,USD
Carbon,ICE_EUA,JUN-2024,12/26/2023,85.77,USD
Carbon,ICE_EUA,AUG-2024,12/26/2023,86.10,USD
Carbon,ICE_EUA,SEP-2024,12/26/2023,86.41,USD
Carbon,ICE_EUA,OCT-2024,12/26/2023,86.41,USD
Carbon,ICE_EUA,DEC-2024,12/26/2023,86.97,USD
Carbon,ICE_EUA,JAN-2025,12/26/2023,86.97,USD
Carbon,ICE_EUA,MAR-2025,12/26/2023,87.84,USD
Carbon,ICE_EUA,APR-2025,12/26/2023,87.84,USD
Carbon,ICE_EUA,JUN-2025,12/26/2023,88.53,USD
Carbon,ICE_EUA,AUG-2025,12/26/2023,88.88,USD
Carbon,ICE_EUA,SEP-2025,12/26/2023,89.02,USD
Carbon,ICE_EUA,OCT-2025,12/26/2023,89.02,USD
Carbon,ICE_EUA,DEC-2025,12/26/2023,89.72,USD
Carbon,ICE_EUA,JAN-2026,12/26/2023,89.72,USD
Carbon,ICE_EUA,MAR-2026,12/26/2023,90.72,USD
Carbon,ICE_EUA,APR-2026,12/26/2023,90.72,USD
Carbon,ICE_EUA,MAY-2026,12/26/2023,90.72,USD
Carbon,ICE_EUA,JUN-2026,12/26/2023,90.72,USD
Carbon,ICE_EUA,AUG-2026,12/26/2023,91.68,USD
Carbon,ICE_EUA,SEP-2026,12/26/2023,91.68,USD
Carbon,ICE_EUA,OCT-2026,12/26/2023,91.68,USD
Carbon,ICE_EUA,DEC-2026,12/26/2023,92.64,USD
Carbon,ICE_EUA,DEC-2027,12/26/2023,95.72,USD
Carbon,ICE_EUA,DEC-2028,12/26/2023,98.81,USD
Carbon,ICE_EUA,DEC-2029,12/26/2023,101.90,USD
Carbon,ICE_EUA,DEC-2030,12/26/2023,104.98,USD
Carbon,ICE_EUA,DEC-2031,12/26/2023,104.98,USD
Carbon,ICE_EUA,JAN-2024,12/27/2023,85.13,USD
Carbon,ICE_EUA,FEB-2024,12/27/2023,85.41,USD
Carbon,ICE_EUA,MAR-2024,12/27/2023,85.67,USD
Carbon,ICE_EUA,APR-2024,12/27/2023,85.67,USD
Carbon,ICE_EUA,JUN-2024,12/27/2023,86.95,USD
Carbon,ICE_EUA,AUG-2024,12/27/2023,87.26,USD
Carbon,ICE_EUA,SEP-2024,12/27/2023,87.58,USD
Carbon,ICE_EUA,OCT-2024,12/27/2023,87.58,USD
Carbon,ICE_EUA,DEC-2024,12/27/2023,88.17,USD
Carbon,ICE_EUA,JAN-2025,12/27/2023,88.17,USD
Carbon,ICE_EUA,MAR-2025,12/27/2023,89.03,USD
Carbon,ICE_EUA,APR-2025,12/27/2023,89.03,USD
Carbon,ICE_EUA,JUN-2025,12/27/2023,89.71,USD
Carbon,ICE_EUA,AUG-2025,12/27/2023,90.06,USD
Carbon,ICE_EUA,SEP-2025,12/27/2023,90.20,USD
Carbon,ICE_EUA,OCT-2025,12/27/2023,90.20,USD
Carbon,ICE_EUA,DEC-2025,12/27/2023,90.90,USD
Carbon,ICE_EUA,JAN-2026,12/27/2023,90.90,USD
Carbon,ICE_EUA,MAR-2026,12/27/2023,91.87,USD
Carbon,ICE_EUA,APR-2026,12/27/2023,91.87,USD
Carbon,ICE_EUA,MAY-2026,12/27/2023,91.87,USD
Carbon,ICE_EUA,JUN-2026,12/27/2023,91.87,USD
Carbon,ICE_EUA,AUG-2026,12/27/2023,92.79,USD
Carbon,ICE_EUA,SEP-2026,12/27/2023,92.79,USD
Carbon,ICE_EUA,OCT-2026,12/27/2023,92.79,USD
Carbon,ICE_EUA,DEC-2026,12/27/2023,93.74,USD
Carbon,ICE_EUA,DEC-2027,12/27/2023,96.83,USD
Carbon,ICE_EUA,DEC-2028,12/27/2023,99.91,USD
Carbon,ICE_EUA,DEC-2029,12/27/2023,103.00,USD
Carbon,ICE_EUA,DEC-2030,12/27/2023,106.09,USD
Carbon,ICE_EUA,DEC-2031,12/27/2023,106.09,USD
Carbon,ICE_EUA,JAN-2024,12/28/2023,85.68,USD
Carbon,ICE_EUA,FEB-2024,12/28/2023,85.96,USD
Carbon,ICE_EUA,MAR-2024,12/28/2023,86.24,USD
Carbon,ICE_EUA,APR-2024,12/28/2023,86.24,USD
Carbon,ICE_EUA,JUN-2024,12/28/2023,87.52,USD
Carbon,ICE_EUA,AUG-2024,12/28/2023,87.83,USD
Carbon,ICE_EUA,SEP-2024,12/28/2023,88.11,USD
Carbon,ICE_EUA,OCT-2024,12/28/2023,88.11,USD
Carbon,ICE_EUA,DEC-2024,12/28/2023,88.74,USD
Carbon,ICE_EUA,JAN-2025,12/28/2023,88.74,USD
Carbon,ICE_EUA,MAR-2025,12/28/2023,89.58,USD
Carbon,ICE_EUA,APR-2025,12/28/2023,89.58,USD
Carbon,ICE_EUA,JUN-2025,12/28/2023,90.24,USD
Carbon,ICE_EUA,AUG-2025,12/28/2023,90.58,USD
Carbon,ICE_EUA,SEP-2025,12/28/2023,90.70,USD
Carbon,ICE_EUA,OCT-2025,12/28/2023,90.70,USD
Carbon,ICE_EUA,DEC-2025,12/28/2023,91.36,USD
Carbon,ICE_EUA,JAN-2026,12/28/2023,91.36,USD
Carbon,ICE_EUA,MAR-2026,12/28/2023,92.39,USD
Carbon,ICE_EUA,APR-2026,12/28/2023,92.39,USD
Carbon,ICE_EUA,MAY-2026,12/28/2023,92.39,USD
Carbon,ICE_EUA,JUN-2026,12/28/2023,92.39,USD
Carbon,ICE_EUA,AUG-2026,12/28/2023,93.22,USD
Carbon,ICE_EUA,SEP-2026,12/28/2023,93.22,USD
Carbon,ICE_EUA,OCT-2026,12/28/2023,93.22,USD
Carbon,ICE_EUA,DEC-2026,12/28/2023,94.05,USD
Carbon,ICE_EUA,DEC-2027,12/28/2023,97.15,USD
Carbon,ICE_EUA,DEC-2028,12/28/2023,100.25,USD
Carbon,ICE_EUA,DEC-2029,12/28/2023,103.35,USD
Carbon,ICE_EUA,DEC-2030,12/28/2023,106.45,USD
Carbon,ICE_EUA,DEC-2031,12/28/2023,106.45,USD
Carbon,ICE_EUA,JAN-2024,12/29/2023,86.19,USD
Carbon,ICE_EUA,FEB-2024,12/29/2023,86.53,USD
Carbon,ICE_EUA,MAR-2024,12/29/2023,86.76,USD
Carbon,ICE_EUA,APR-2024,12/29/2023,86.76,USD
Carbon,ICE_EUA,JUN-2024,12/29/2023,88.05,USD
Carbon,ICE_EUA,AUG-2024,12/29/2023,88.45,USD
Carbon,ICE_EUA,SEP-2024,12/29/2023,88.70,USD
Carbon,ICE_EUA,OCT-2024,12/29/2023,88.70,USD
Carbon,ICE_EUA,DEC-2024,12/29/2023,89.32,USD
Carbon,ICE_EUA,JAN-2025,12/29/2023,89.32,USD
Carbon,ICE_EUA,MAR-2025,12/29/2023,90.27,USD
Carbon,ICE_EUA,APR-2025,12/29/2023,90.27,USD
Carbon,ICE_EUA,JUN-2025,12/29/2023,90.91,USD
Carbon,ICE_EUA,AUG-2025,12/29/2023,91.24,USD
Carbon,ICE_EUA,SEP-2025,12/29/2023,91.46,USD
Carbon,ICE_EUA,OCT-2025,12/29/2023,91.46,USD
Carbon,ICE_EUA,DEC-2025,12/29/2023,92.10,USD
Carbon,ICE_EUA,JAN-2026,12/29/2023,92.10,USD
Carbon,ICE_EUA,MAR-2026,12/29/2023,93.15,USD
Carbon,ICE_EUA,APR-2026,12/29/2023,93.15,USD
Carbon,ICE_EUA,MAY-2026,12/29/2023,93.15,USD
Carbon,ICE_EUA,JUN-2026,12/29/2023,93.15,USD
Carbon,ICE_EUA,AUG-2026,12/29/2023,93.97,USD
Carbon,ICE_EUA,SEP-2026,12/29/2023,93.97,USD
Carbon,ICE_EUA,OCT-2026,12/29/2023,93.97,USD
Carbon,ICE_EUA,DEC-2026,12/29/2023,94.80,USD
Carbon,ICE_EUA,DEC-2027,12/29/2023,97.40,USD
Carbon,ICE_EUA,DEC-2028,12/29/2023,100.17,USD
Carbon,ICE_EUA,DEC-2029,12/29/2023,103.28,USD
Carbon,ICE_EUA,DEC-2030,12/29/2023,106.39,USD
Carbon,ICE_EUA,DEC-2031,12/29/2023,106.39,USD
Carbon,ICE_EUA,SPOT,1/1/2024,85.69,USD
Carbon,ICE_EUA,FEB-2024,1/1/2024,86.04,USD
Carbon,ICE_EUA,MAR-2024,1/1/2024,86.26,USD
Carbon,ICE_EUA,APR-2024,1/1/2024,86.26,USD
Carbon,ICE_EUA,JUN-2024,1/1/2024,87.54,USD
Carbon,ICE_EUA,AUG-2024,1/1/2024,87.94,USD
Carbon,ICE_EUA,SEP-2024,1/1/2024,88.19,USD
Carbon,ICE_EUA,OCT-2024,1/1/2024,88.19,USD
Carbon,ICE_EUA,DEC-2024,1/1/2024,88.81,USD
Carbon,ICE_EUA,JAN-2025,1/1/2024,88.81,USD
Carbon,ICE_EUA,MAR-2025,1/1/2024,89.75,USD
Carbon,ICE_EUA,APR-2025,1/1/2024,89.75,USD
Carbon,ICE_EUA,JUN-2025,1/1/2024,90.39,USD
Carbon,ICE_EUA,AUG-2025,1/1/2024,90.71,USD
Carbon,ICE_EUA,SEP-2025,1/1/2024,90.93,USD
Carbon,ICE_EUA,OCT-2025,1/1/2024,90.93,USD
Carbon,ICE_EUA,DEC-2025,1/1/2024,91.57,USD
Carbon,ICE_EUA,JAN-2026,1/1/2024,91.57,USD
Carbon,ICE_EUA,MAR-2026,1/1/2024,92.61,USD
Carbon,ICE_EUA,APR-2026,1/1/2024,92.61,USD
Carbon,ICE_EUA,MAY-2026,1/1/2024,92.61,USD
Carbon,ICE_EUA,JUN-2026,1/1/2024,92.61,USD
Carbon,ICE_EUA,AUG-2026,1/1/2024,93.43,USD
Carbon,ICE_EUA,SEP-2026,1/1/2024,93.43,USD
Carbon,ICE_EUA,OCT-2026,1/1/2024,93.43,USD
Carbon,ICE_EUA,DEC-2026,1/1/2024,94.26,USD
Carbon,ICE_EUA,DEC-2027,1/1/2024,96.84,USD
Carbon,ICE_EUA,DEC-2028,1/1/2024,99.59,USD
Carbon,ICE_EUA,DEC-2029,1/1/2024,102.69,USD
Carbon,ICE_EUA,DEC-2030,1/1/2024,105.78,USD
Carbon,ICE_EUA,SPOT,1/2/2024,81.11,USD
Carbon,ICE_EUA,FEB-2024,1/2/2024,81.38,USD
Carbon,ICE_EUA,MAR-2024,1/2/2024,81.58,USD
Carbon,ICE_EUA,APR-2024,1/2/2024,81.58,USD
Carbon,ICE_EUA,JUN-2024,1/2/2024,82.56,USD
Carbon,ICE_EUA,AUG-2024,1/2/2024,83.22,USD
Carbon,ICE_EUA,SEP-2024,1/2/2024,83.48,USD
Carbon,ICE_EUA,OCT-2024,1/2/2024,83.48,USD
Carbon,ICE_EUA,DEC-2024,1/2/2024,83.94,USD
Carbon,ICE_EUA,JAN-2025,1/2/2024,83.94,USD
Carbon,ICE_EUA,MAR-2025,1/2/2024,84.74,USD
Carbon,ICE_EUA,APR-2025,1/2/2024,84.74,USD
Carbon,ICE_EUA,JUN-2025,1/2/2024,85.33,USD
Carbon,ICE_EUA,AUG-2025,1/2/2024,85.60,USD
Carbon,ICE_EUA,SEP-2025,1/2/2024,85.83,USD
Carbon,ICE_EUA,OCT-2025,1/2/2024,85.83,USD
Carbon,ICE_EUA,DEC-2025,1/2/2024,86.44,USD
Carbon,ICE_EUA,JAN-2026,1/2/2024,86.44,USD
Carbon,ICE_EUA,MAR-2026,1/2/2024,87.33,USD
Carbon,ICE_EUA,APR-2026,1/2/2024,87.33,USD
Carbon,ICE_EUA,MAY-2026,1/2/2024,87.33,USD
Carbon,ICE_EUA,JUN-2026,1/2/2024,87.33,USD
Carbon,ICE_EUA,AUG-2026,1/2/2024,88.15,USD
Carbon,ICE_EUA,SEP-2026,1/2/2024,88.15,USD
Carbon,ICE_EUA,OCT-2026,1/2/2024,88.15,USD
Carbon,ICE_EUA,DEC-2026,1/2/2024,88.95,USD
Carbon,ICE_EUA,DEC-2027,1/2/2024,91.61,USD
Carbon,ICE_EUA,DEC-2028,1/2/2024,94.31,USD
Carbon,ICE_EUA,DEC-2029,1/2/2024,97.41,USD
Carbon,ICE_EUA,DEC-2030,1/2/2024,100.50,USD
Carbon,ICE_EUA,SPOT,1/3/2024,81.95,USD
Carbon,ICE_EUA,FEB-2024,1/3/2024,82.23,USD
Carbon,ICE_EUA,MAR-2024,1/3/2024,82.42,USD
Carbon,ICE_EUA,APR-2024,1/3/2024,82.42,USD
Carbon,ICE_EUA,JUN-2024,1/3/2024,83.29,USD
Carbon,ICE_EUA,AUG-2024,1/3/2024,83.85,USD
Carbon,ICE_EUA,SEP-2024,1/3/2024,84.15,USD
Carbon,ICE_EUA,OCT-2024,1/3/2024,84.15,USD
Carbon,ICE_EUA,DEC-2024,1/3/2024,84.75,USD
Carbon,ICE_EUA,JAN-2025,1/3/2024,84.75,USD
Carbon,ICE_EUA,MAR-2025,1/3/2024,85.57,USD
Carbon,ICE_EUA,APR-2025,1/3/2024,85.57,USD
Carbon,ICE_EUA,JUN-2025,1/3/2024,86.17,USD
Carbon,ICE_EUA,AUG-2025,1/3/2024,86.45,USD
Carbon,ICE_EUA,SEP-2025,1/3/2024,86.68,USD
Carbon,ICE_EUA,OCT-2025,1/3/2024,86.68,USD
Carbon,ICE_EUA,DEC-2025,1/3/2024,87.31,USD
Carbon,ICE_EUA,JAN-2026,1/3/2024,87.31,USD
Carbon,ICE_EUA,MAR-2026,1/3/2024,88.15,USD
Carbon,ICE_EUA,APR-2026,1/3/2024,88.15,USD
Carbon,ICE_EUA,MAY-2026,1/3/2024,88.15,USD
Carbon,ICE_EUA,JUN-2026,1/3/2024,88.15,USD
Carbon,ICE_EUA,AUG-2026,1/3/2024,89.01,USD
Carbon,ICE_EUA,SEP-2026,1/3/2024,89.01,USD
Carbon,ICE_EUA,OCT-2026,1/3/2024,89.01,USD
Carbon,ICE_EUA,DEC-2026,1/3/2024,89.86,USD
Carbon,ICE_EUA,DEC-2027,1/3/2024,92.69,USD
Carbon,ICE_EUA,DEC-2028,1/3/2024,95.61,USD
Carbon,ICE_EUA,DEC-2029,1/3/2024,98.68,USD
Carbon,ICE_EUA,DEC-2030,1/3/2024,101.75,USD
Carbon,ICE_EUA,SPOT,1/4/2024,79.97,USD
Carbon,ICE_EUA,FEB-2024,1/4/2024,80.23,USD
Carbon,ICE_EUA,MAR-2024,1/4/2024,80.43,USD
Carbon,ICE_EUA,APR-2024,1/4/2024,80.43,USD
Carbon,ICE_EUA,JUN-2024,1/4/2024,81.33,USD
Carbon,ICE_EUA,AUG-2024,1/4/2024,81.90,USD
Carbon,ICE_EUA,SEP-2024,1/4/2024,82.20,USD
Carbon,ICE_EUA,OCT-2024,1/4/2024,82.20,USD
Carbon,ICE_EUA,DEC-2024,1/4/2024,82.79,USD
Carbon,ICE_EUA,JAN-2025,1/4/2024,82.79,USD
Carbon,ICE_EUA,MAR-2025,1/4/2024,83.60,USD
Carbon,ICE_EUA,APR-2025,1/4/2024,83.60,USD
Carbon,ICE_EUA,JUN-2025,1/4/2024,84.21,USD
Carbon,ICE_EUA,AUG-2025,1/4/2024,84.50,USD
Carbon,ICE_EUA,SEP-2025,1/4/2024,84.74,USD
Carbon,ICE_EUA,OCT-2025,1/4/2024,84.74,USD
Carbon,ICE_EUA,DEC-2025,1/4/2024,85.38,USD
Carbon,ICE_EUA,JAN-2026,1/4/2024,85.38,USD
Carbon,ICE_EUA,MAR-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,APR-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,MAY-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,JUN-2026,1/4/2024,86.13,USD
Carbon,ICE_EUA,AUG-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,SEP-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,OCT-2026,1/4/2024,87.01,USD
Carbon,ICE_EUA,DEC-2026,1/4/2024,87.93,USD
Carbon,ICE_EUA,DEC-2027,1/4/2024,90.75,USD
Carbon,ICE_EUA,DEC-2028,1/4/2024,93.66,USD
Carbon,ICE_EUA,DEC-2029,1/4/2024,96.72,USD
Carbon,ICE_EUA,DEC-2030,1/4/2024,99.78,USD
Carbon,ICE_EUA,SPOT,1/5/2024,80.80,USD
Carbon,ICE_EUA,FEB-2024,1/5/2024,81.06,USD
Carbon,ICE_EUA,MAR-2024,1/5/2024,81.26,USD
Carbon,ICE_EUA,APR-2024,1/5/2024,81.26,USD
Carbon,ICE_EUA,JUN-2024,1/5/2024,82.17,USD
Carbon,ICE_EUA,AUG-2024,1/5/2024,82.74,USD
Carbon,ICE_EUA,SEP-2024,1/5/2024,83.04,USD
Carbon,ICE_EUA,OCT-2024,1/5/2024,83.04,USD
Carbon,ICE_EUA,DEC-2024,1/5/2024,83.63,USD
Carbon,ICE_EUA,JAN-2025,1/5/2024,83.63,USD
Carbon,ICE_EUA,MAR-2025,1/5/2024,84.46,USD
Carbon,ICE_EUA,APR-2025,1/5/2024,84.46,USD
Carbon,ICE_EUA,JUN-2025,1/5/2024,85.09,USD
Carbon,ICE_EUA,AUG-2025,1/5/2024,85.41,USD
Carbon,ICE_EUA,SEP-2025,1/5/2024,85.67,USD
Carbon,ICE_EUA,OCT-2025,1/5/2024,85.67,USD
Carbon,ICE_EUA,DEC-2025,1/5/2024,86.32,USD
Carbon,ICE_EUA,JAN-2026,1/5/2024,86.32,USD
Carbon,ICE_EUA,MAR-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,APR-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,MAY-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,JUN-2026,1/5/2024,87.12,USD
Carbon,ICE_EUA,AUG-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,SEP-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,OCT-2026,1/5/2024,88.05,USD
Carbon,ICE_EUA,DEC-2026,1/5/2024,89.02,USD
Carbon,ICE_EUA,DEC-2027,1/5/2024,91.84,USD
Carbon,ICE_EUA,DEC-2028,1/5/2024,94.77,USD
Carbon,ICE_EUA,DEC-2029,1/5/2024,97.83,USD
Carbon,ICE_EUA,DEC-2030,1/5/2024,100.90,USD
Carbon,ICE_EUA,SPOT,1/8/2024,76.36,USD
Carbon,ICE_EUA,FEB-2024,1/8/2024,76.63,USD
Carbon,ICE_EUA,MAR-2024,1/8/2024,76.81,USD
Carbon,ICE_EUA,APR-2024,1/8/2024,76.81,USD
Carbon,ICE_EUA,JUN-2024,1/8/2024,77.75,USD
Carbon,ICE_EUA,AUG-2024,1/8/2024,78.26,USD
Carbon,ICE_EUA,SEP-2024,1/8/2024,78.56,USD
Carbon,ICE_EUA,OCT-2024,1/8/2024,78.56,USD
Carbon,ICE_EUA,DEC-2024,1/8/2024,79.09,USD
Carbon,ICE_EUA,JAN-2025,1/8/2024,79.09,USD
Carbon,ICE_EUA,MAR-2025,1/8/2024,79.94,USD
Carbon,ICE_EUA,APR-2025,1/8/2024,79.94,USD
Carbon,ICE_EUA,JUN-2025,1/8/2024,80.53,USD
Carbon,ICE_EUA,AUG-2025,1/8/2024,80.83,USD
Carbon,ICE_EUA,SEP-2025,1/8/2024,81.07,USD
Carbon,ICE_EUA,OCT-2025,1/8/2024,81.07,USD
Carbon,ICE_EUA,DEC-2025,1/8/2024,81.67,USD
Carbon,ICE_EUA,JAN-2026,1/8/2024,81.67,USD
Carbon,ICE_EUA,MAR-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,APR-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,MAY-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,JUN-2026,1/8/2024,82.46,USD
Carbon,ICE_EUA,AUG-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,SEP-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,OCT-2026,1/8/2024,83.39,USD
Carbon,ICE_EUA,DEC-2027,1/8/2024,87.10,USD
Carbon,ICE_EUA,DEC-2028,1/8/2024,90.01,USD
Carbon,ICE_EUA,DEC-2029,1/8/2024,92.93,USD
Carbon,ICE_EUA,DEC-2030,1/8/2024,95.84,USD
Carbon,ICE_EUA,SPOT,1/9/2024,76.04,USD
Carbon,ICE_EUA,MAR-2024,1/9/2024,76.47,USD
Carbon,ICE_EUA,APR-2024,1/9/2024,76.47,USD
Carbon,ICE_EUA,JUN-2024,1/9/2024,77.42,USD
Carbon,ICE_EUA,SEP-2024,1/9/2024,78.21,USD
Carbon,ICE_EUA,OCT-2024,1/9/2024,78.21,USD
Carbon,ICE_EUA,DEC-2024,1/9/2024,78.75,USD
Carbon,ICE_EUA,JAN-2025,1/9/2024,78.75,USD
Carbon,ICE_EUA,MAR-2025,1/9/2024,79.59,USD
Carbon,ICE_EUA,APR-2025,1/9/2024,79.59,USD
Carbon,ICE_EUA,JUN-2025,1/9/2024,80.18,USD
Carbon,ICE_EUA,AUG-2025,1/9/2024,80.57,USD
Carbon,ICE_EUA,SEP-2025,1/9/2024,80.78,USD
Carbon,ICE_EUA,OCT-2025,1/9/2024,80.78,USD
Carbon,ICE_EUA,DEC-2025,1/9/2024,81.37,USD
Carbon,ICE_EUA,JAN-2026,1/9/2024,81.37,USD
Carbon,ICE_EUA,MAR-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,APR-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,MAY-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,JUN-2026,1/9/2024,82.14,USD
Carbon,ICE_EUA,AUG-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,SEP-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,OCT-2026,1/9/2024,83.15,USD
Carbon,ICE_EUA,DEC-2027,1/9/2024,86.77,USD
Carbon,ICE_EUA,DEC-2028,1/9/2024,89.64,USD
Carbon,ICE_EUA,DEC-2029,1/9/2024,92.51,USD
Carbon,ICE_EUA,DEC-2030,1/9/2024,95.37,USD
Carbon,ICE_EUA,SPOT,1/10/2024,73.90,USD
Carbon,ICE_EUA,MAR-2024,1/10/2024,74.29,USD
Carbon,ICE_EUA,APR-2024,1/10/2024,74.29,USD
Carbon,ICE_EUA,JUN-2024,1/10/2024,75.23,USD
Carbon,ICE_EUA,SEP-2024,1/10/2024,76.01,USD
Carbon,ICE_EUA,DEC-2024,1/10/2024,76.57,USD
Carbon,ICE_EUA,JAN-2025,1/10/2024,76.57,USD
Carbon,ICE_EUA,MAR-2025,1/10/2024,77.41,USD
Carbon,ICE_EUA,APR-2025,1/10/2024,77.41,USD
Carbon,ICE_EUA,JUN-2025,1/10/2024,77.99,USD
Carbon,ICE_EUA,AUG-2025,1/10/2024,78.39,USD
Carbon,ICE_EUA,SEP-2025,1/10/2024,78.58,USD
Carbon,ICE_EUA,OCT-2025,1/10/2024,78.58,USD
Carbon,ICE_EUA,DEC-2025,1/10/2024,79.16,USD
Carbon,ICE_EUA,JAN-2026,1/10/2024,79.16,USD
Carbon,ICE_EUA,MAR-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,APR-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,MAY-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,JUN-2026,1/10/2024,79.93,USD
Carbon,ICE_EUA,AUG-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,SEP-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,OCT-2026,1/10/2024,80.92,USD
Carbon,ICE_EUA,DEC-2027,1/10/2024,84.56,USD
Carbon,ICE_EUA,DEC-2028,1/10/2024,87.38,USD
Carbon,ICE_EUA,DEC-2029,1/10/2024,90.20,USD
Carbon,ICE_EUA,DEC-2030,1/10/2024,93.02,USD
Carbon,ICE_EUA,DEC-2031,1/10/2024,93.02,USD
Carbon,ICE_EUA,SPOT,1/11/2024,71.78,USD
Carbon,ICE_EUA,MAR-2024,1/11/2024,72.16,USD
